"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval
	"Jefferson County, AL"	"01073"	"2019"	"2019"	"Jul., 2019"	"2019/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"Sep., 2020"	"2020/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"Nov., 2020"	"2020/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2020"	"2020"	"Dec., 2020"	"2020/12"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 "	"2021"	"May, 2021 "	"2021/05"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Jefferson County, AL"	"01073"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Anchorage Borough, AK"	"02020"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Anchorage Borough, AK"	"02020"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Anchorage Borough, AK"	"02020"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"Jan., 2018"	"2018/01"	46	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"Feb., 2018"	"2018/02"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"Mar., 2018"	"2018/03"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"Apr., 2018"	"2018/04"	40	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"May, 2018"	"2018/05"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"Jun., 2018"	"2018/06"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"Jul., 2018"	"2018/07"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"Aug., 2018"	"2018/08"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"Sep., 2018"	"2018/09"	30	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"Oct., 2018"	"2018/10"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"Nov., 2018"	"2018/11"	33	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2018"	"2018"	"Dec., 2018"	"2018/12"	45	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"Jan., 2019"	"2019/01"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"Feb., 2019"	"2019/02"	31	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"Mar., 2019"	"2019/03"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"Apr., 2019"	"2019/04"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"May, 2019"	"2019/05"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"Jun., 2019"	"2019/06"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"Jul., 2019"	"2019/07"	65	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"Aug., 2019"	"2019/08"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"Sep., 2019"	"2019/09"	48	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"Oct., 2019"	"2019/10"	45	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"Nov., 2019"	"2019/11"	43	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2019"	"2019"	"Dec., 2019"	"2019/12"	52	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"Jan., 2020"	"2020/01"	51	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"Feb., 2020"	"2020/02"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"Mar., 2020"	"2020/03"	57	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"Apr., 2020"	"2020/04"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"May, 2020"	"2020/05"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"Jun., 2020"	"2020/06"	74	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"Jul., 2020"	"2020/07"	71	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"Aug., 2020"	"2020/08"	73	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"Sep., 2020"	"2020/09"	50	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"Oct., 2020"	"2020/10"	46	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"Nov., 2020"	"2020/11"	44	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2020"	"2020"	"Dec., 2020"	"2020/12"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	58	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	53	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	66	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	59	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"May, 2021 "	"2021/05"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	64	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	75	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	77	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	72	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	63	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	49	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Maricopa County, AZ"	"04013"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	55	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2018"	"2018"	"May, 2018"	"2018/05"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2018"	"2018"	"Nov., 2018"	"2018/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2019"	"2019"	"Jul., 2019"	"2019/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2019"	"2019"	"Sep., 2019"	"2019/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2019"	"2019"	"Oct., 2019"	"2019/10"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2020"	"2020"	"Feb., 2020"	"2020/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2020"	"2020"	"Jun., 2020"	"2020/06"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2020"	"2020"	"Jul., 2020"	"2020/07"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2020"	"2020"	"Aug., 2020"	"2020/08"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2020"	"2020"	"Sep., 2020"	"2020/09"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2020"	"2020"	"Oct., 2020"	"2020/10"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2020"	"2020"	"Nov., 2020"	"2020/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2020"	"2020"	"Dec., 2020"	"2020/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2021 "	"2021"	"May, 2021 "	"2021/05"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pima County, AZ"	"04019"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pinal County, AZ"	"04021"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Pulaski County, AR"	"05119"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2018"	"2018"	"Sep., 2018"	"2018/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2018"	"2018"	"Dec., 2018"	"2018/12"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2019"	"2019"	"Mar., 2019"	"2019/03"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2019"	"2019"	"Apr., 2019"	"2019/04"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2019"	"2019"	"Jun., 2019"	"2019/06"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2019"	"2019"	"Aug., 2019"	"2019/08"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2019"	"2019"	"Oct., 2019"	"2019/10"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2019"	"2019"	"Nov., 2019"	"2019/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"Jan., 2020"	"2020/01"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"Feb., 2020"	"2020/02"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"Mar., 2020"	"2020/03"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"Apr., 2020"	"2020/04"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"May, 2020"	"2020/05"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"Jun., 2020"	"2020/06"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"Jul., 2020"	"2020/07"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"Aug., 2020"	"2020/08"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"Sep., 2020"	"2020/09"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"Oct., 2020"	"2020/10"	23	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"Nov., 2020"	"2020/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2020"	"2020"	"Dec., 2020"	"2020/12"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021 "	"2021"	"May, 2021 "	"2021/05"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Alameda County, CA"	"06001"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2018"	"2018"	"Apr., 2018"	"2018/04"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2018"	"2018"	"May, 2018"	"2018/05"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2019"	"2019"	"Jul., 2019"	"2019/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2020"	"2020"	"Jan., 2020"	"2020/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2020"	"2020"	"Feb., 2020"	"2020/02"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2020"	"2020"	"Mar., 2020"	"2020/03"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2020"	"2020"	"Apr., 2020"	"2020/04"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2020"	"2020"	"Sep., 2020"	"2020/09"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021 "	"2021"	"Feb., 2021 "	"2021/02"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	18	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	12	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Contra Costa County, CA"	"06013"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2018"	"2018"	"Sep., 2018"	"2018/09"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2019"	"2019"	"Jan., 2019"	"2019/01"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2019"	"2019"	"Jul., 2019"	"2019/07"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2020"	"2020"	"Apr., 2020"	"2020/04"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2020"	"2020"	"May, 2020"	"2020/05"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2020"	"2020"	"Jun., 2020"	"2020/06"	15	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2020"	"2020"	"Jul., 2020"	"2020/07"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2020"	"2020"	"Aug., 2020"	"2020/08"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2020"	"2020"	"Sep., 2020"	"2020/09"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2020"	"2020"	"Oct., 2020"	"2020/10"	10	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2020"	"2020"	"Nov., 2020"	"2020/11"	11	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2020"	"2020"	"Dec., 2020"	"2020/12"	19	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021 "	"2021"	"Jan., 2021 "	"2021/01"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021 "	"2021"	"Mar., 2021 "	"2021/03"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021 "	"2021"	"Apr., 2021 "	"2021/04"	22	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021 "	"2021"	"May, 2021 "	"2021/05"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021 "	"2021"	"Jun., 2021 "	"2021/06"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021 "	"2021"	"Jul., 2021 "	"2021/07"	14	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021 "	"2021"	"Aug., 2021 "	"2021/08"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021 "	"2021"	"Sep., 2021 "	"2021/09"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021 "	"2021"	"Oct., 2021 "	"2021/10"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021 "	"2021"	"Nov., 2021 "	"2021/11"	13	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Kern County, CA"	"06029"	"2021 "	"2021"	"Dec., 2021 "	"2021/12"	17	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Jan., 2018"	"2018/01"	25	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Feb., 2018"	"2018/02"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Mar., 2018"	"2018/03"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Apr., 2018"	"2018/04"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"May, 2018"	"2018/05"	16	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Jun., 2018"	"2018/06"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Jul., 2018"	"2018/07"	20	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Aug., 2018"	"2018/08"	36	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Sep., 2018"	"2018/09"	28	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Oct., 2018"	"2018/10"	27	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Nov., 2018"	"2018/11"	26	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2018"	"2018"	"Dec., 2018"	"2018/12"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"Jan., 2019"	"2019/01"	21	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"Feb., 2019"	"2019/02"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"Mar., 2019"	"2019/03"	37	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"Apr., 2019"	"2019/04"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"May, 2019"	"2019/05"	39	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"Jun., 2019"	"2019/06"	29	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"Jul., 2019"	"2019/07"	38	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"Aug., 2019"	"2019/08"	41	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"Sep., 2019"	"2019/09"	34	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"Oct., 2019"	"2019/10"	32	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"Nov., 2019"	"2019/11"	54	Not Applicable	Not Applicable	Not Applicable	Not Applicable
	"Los Angeles County, CA"	"06037"	"2019"	"2019"	"Dec., 2019"	"2019/12"	35	Not Applicable	Not Applicable	Not Applicable	Not Applicable
